Response ID,Status,Rejection Reason,Has Reviewer,Rejection Date
31efe5fe-2447-4ede-94ce-ba83779e7622,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
d91d5853-66ce-4085-b155-4b9d2a9ac9b3,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
5bd7015d-7022-46e6-99ea-b4ed0ff2902f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
dbb6b4e2-9f72-4821-9cef-bc4b2d1cde6c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
d1342c2c-6aa7-4930-b8a4-47075c235adb,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
e7c9b93f-7760-4e6d-b834-b654772381fd,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
c8af4c7b-e7cc-4533-9693-d5e58441af3a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
73612fe8-1ac7-416b-9a98-ce7f76c6510c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
ea354aa9-7f28-4bdd-9dee-94062954bac2,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
d1663e6f-51b4-4e4b-bf84-36ea927f4200,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
8d649e5b-cd91-4ab0-8cae-c8eb8702c5f8,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
9a8516cb-f15e-4ab2-a1e6-4fa9d523ad11,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
eefd387b-05ec-4504-b4c9-6bd02266d172,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
c402ecf1-5e70-40b8-a6fa-74c5e53a827c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
f06c18c9-98c6-40a1-8066-9820e6166101,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
b40a436e-05dd-43cb-999b-9fe8db1dde58,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
f4a768b6-621c-4519-bec7-fa79a760e247,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
8a1de337-ccd2-4eff-91b7-0c606c8d9022,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
aa9584e2-21c5-4726-b1db-fe9051524aa0,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
54c5fe83-e10f-4476-9c7b-ce6967b4d362,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
d12a90c2-7d70-42e0-9ae6-15974440cdcd,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
ca272ab0-7748-479e-9dd1-9d222c96d519,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
04c98e23-ba50-4e5d-b8ea-77bb7ec01dc9,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
4efc169f-896c-45a8-97e9-858d90fdc9ad,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
cc620d5e-7d66-4640-9411-467247846773,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
964054a7-470f-4a27-9eeb-9a33f781605c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
cf3bae16-0169-456a-92c0-ca03b7fa90c3,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
15157daf-217a-4cb4-88e1-aa6b38e831e3,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
ef179817-3c81-4680-8061-f6b683a2e9b2,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
7fd2c067-b0f0-43dd-847d-9f12214ebe26,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
d0f28f60-123b-4859-9295-f5ed8ac06451,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
b34fb4ca-901f-4d07-829a-3a5d0a00b60b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
0e26fa1e-fb88-4a3e-8a1b-76289a090319,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
0ac3e877-7f81-4fb8-a53f-d6a1f50d0dff,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
8e3a66be-4d7f-4edf-899d-2852b6c8cfe2,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
edd18107-8773-4e87-9f62-fa9e5022a033,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
a9421072-de11-4025-a858-fdb825fa1a3c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
f269ce2e-d040-4439-8dec-4f534046e912,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
391164ed-8faa-4d42-ad51-442296ddd07b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
49362219-170c-4eea-8a54-e054959b830f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
042d382b-9c9b-4c03-8565-160e74ec15a6,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
3e7836f1-6448-444b-8614-63a31fa6fc9c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
9b3e2df6-45ad-4e70-8810-42de909e6295,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
aae7fc96-96e5-47d7-aa20-90137b14699d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
b614663b-7260-45a6-9dfe-2a5cc0c00de8,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
211e74e5-ca24-46a8-b94f-b2e340ee7a26,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
2fa1fb71-bfd6-4b96-bbca-1c13a56e19d8,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
1c762489-5340-4cd1-a862-6071ad9834f6,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
d6488274-592f-4013-a66f-eeb48e497ac4,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
0007c3e9-711a-49d5-918c-e33ec33811b7,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
31bfa20c-6fa7-4413-8195-c9d728b0f5b5,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
b15fc436-220e-403a-840e-6a630eaa027a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
4748e0d4-dad9-4673-a585-bcd8e47c47bd,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
78a01834-be16-4c91-b905-e7b313cfedd1,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
6b60153b-231c-493f-84e2-3c15b74d237e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
9acbb06b-7133-4c05-94dd-9e33fe0e6279,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
e4553ce6-40d0-4d9f-a541-3a117b492673,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
a107256e-dec4-4b03-9737-f631830b0e95,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
bbc54f3e-df33-46e9-94e9-beb437f2226e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
2cb0c0c1-b2c1-4d0a-af2f-7276ac1694b9,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
dada723b-d78f-4282-aa38-5fd12f16c625,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
69e1fe0e-e01d-4785-8c2d-7439f862eb5d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
c40c9472-7a17-42ff-98cd-4643bfa20185,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
a37adb75-8e3f-40b9-8ce7-f5caf25d7f6a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
7b8f2947-e83d-412b-b840-2df1a560d69b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
9645624f-df0c-422e-a90a-79a4dc8cf0eb,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
a80a40d5-d89b-4fb9-b517-1c8f2dabdd41,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
e37dae77-d406-4133-a724-b950125bdfe8,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
83373700-8bc1-4ffb-aecc-55f9a0185437,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
1f738f38-be61-48bc-a2a4-264a2e79ed1f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
029afd5f-1d96-4eb7-bfa0-3d28fcdac597,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
d92b900f-abd7-45be-88eb-7863f922de41,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
9433df09-05fc-46cf-96b0-f05e7870f82e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
be41d09a-84ba-4aae-bcb7-9b885c9f598f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
fbb65147-2e17-4638-8352-7f7ad00ca4f2,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
88a705c0-77e3-4c25-b9a2-4b3f5460b3ca,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
1bcc2e92-fdbf-4853-afe7-1f2328085758,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
80a289bb-c94f-4760-8f27-0f03b818a47c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
23bbf540-44ba-46f7-a05a-92c101fae72b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
a15eba4d-ee29-445e-873b-3d07bbeb3a68,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
8da94417-3d83-4cae-bbb4-aa30f15159f9,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
5a52bcc9-decf-48f4-84c4-c37e2adb3de3,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
b0e021a7-46b5-41e7-ae87-9f42f2775ad5,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
888ef500-c3bf-47cf-ade7-a3a342eedbbe,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
d5225866-1ef6-4f7c-a8ca-e510d66783c6,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
0c401281-6d09-4de7-a966-1b96153ec900,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
35ca792a-c5e3-4b53-8e81-5465ae72ee66,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
7b7a21d4-e83a-419c-b86e-1656abdbd15f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
fc00ceb0-3a12-42f5-af14-128b44ba24c9,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
a9f0fb15-e812-4407-b20f-f79db59d8f84,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
0bdca74c-7277-4cf0-98dd-0ef62714c664,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
64f88cd8-b48d-4d9c-ad18-570b0c300777,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
f1457f52-de1d-4a2b-baf6-5b6430fdc53c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
67b3f9ce-ca87-4214-be8e-1a11969bfdbf,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
3f7946d5-015c-4927-b58f-266f179c18fc,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
bb5fafea-5783-45fa-b87a-13ef171fbafc,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
63a71e41-751c-44f6-96cf-4b77d19ee4c4,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
e932688c-1530-4617-9f14-4f5b798f3d7d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
6672a5d8-6686-4486-a757-bd3a8edf9eef,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
f9bc40ff-db0f-416f-82ed-31b9b4ace8f1,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
2a18bf7f-d838-4672-ba30-5959567893a7,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
4d81c701-40a6-441e-841f-856b7cc41400,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
2dbd8647-5e93-457b-9961-ef7ef1a99e84,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
9491adb1-f383-496e-a226-f332001d8634,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
4d36fe27-7f11-44aa-af52-119cfb8b769b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
cdbe4352-9a77-4ee1-82d3-490b4b5ead7a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
d64f97e6-bbfe-473d-b7f6-16f5fc1c9eb9,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
accf898b-fa45-4b04-9a63-b2964771dfda,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
e7627169-c001-4977-8ae6-36f31bca17d7,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
621afb87-b882-45f6-b3c4-8eb5385a233c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
9e1b44b2-2654-46f8-9951-306471d2f23e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
5cc57fa6-575a-4f72-b036-fbbd4271f019,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
b1f62cf4-8425-4f1b-b9e9-eb99fdeabba8,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
7f67adbb-acc5-4799-a777-9daecaa6562b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
0fb2bd78-0f09-4eba-8e8a-af1b55a47541,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
4e2a0143-0a33-4f26-8bbf-c3198b35ebd7,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
cf3fdae2-1a84-4777-804d-ccd01009e0e0,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
5a44c7fe-3860-49ca-a533-10a59926daa9,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
0d98abc5-f50e-4682-b707-9e9df2296d28,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
2cde5fb9-26c0-484a-81db-0044d9424032,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
10f5c922-6696-499f-9cf1-fd6c977cd3af,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
581c73dd-45a8-4b23-bb8e-0d757245478f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
304903e2-6113-4691-9581-7021ecb56730,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
76c3935e-c1d8-45c4-8d1f-cc579b3db8f1,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
74c94a95-8956-4711-8f1e-345d2a7839f0,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
9b28d332-15cc-4cad-b4c4-390a6274a2f7,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
c2e25400-c10f-495f-af14-70f3bc9f521e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
c401e292-55ca-4a04-ba98-23b955115e71,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
909b4500-1711-4ffb-8253-2c60d5a3e1fe,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
48e52c27-0875-4cfc-8e51-633ea7f9ed92,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
c4fbcc60-d851-4f83-87d7-41283c247dcc,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
9755114c-3cd0-4931-adef-8b91315edda3,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
45ed2b92-1a01-4b35-9220-5d03ea35f999,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
1bb375d2-7a20-43ca-b942-0e5acbca55ae,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
31362669-b900-4ecb-b404-1b1dfa6ca5c5,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
33ec37d7-eb73-41e5-9e72-ceb64750d3cc,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
dae33393-0682-4aa0-b3fa-54593edac029,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
41f0a6d7-9c65-4cfd-acc9-158759c27707,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
30830e90-b639-481d-bb52-d784aa774db8,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
a25571f1-f272-4f76-a6ab-01b5b75c8e3a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
7d523d60-64ae-45c3-b4b1-35d461bc60bd,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
2907bfce-ba82-4385-a15a-2dcd6ed0dd89,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
711ac333-e109-40eb-a9ef-ac66b1b5e89d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
e2c0a425-f5f9-485d-a029-4f3d40e4f95d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
7d9ec30c-bd50-4957-8221-40ffc3e4ea38,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
b3ea1cd3-ae4b-4bde-8321-e8e7e87bb24d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
0fde95b1-ba5f-4e14-9095-854b6e767367,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
fa616306-ca10-4ee6-939e-0d1636c9e00e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
f8e5a7d1-3311-4061-8631-bc3a9d2145c8,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
f8ecab07-4c86-427b-bf24-b84cb544f6b5,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
a2db5822-ecbd-4023-819c-3df54f9e0c5d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
9141aa47-d14f-44ef-900d-289de21b98e2,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
406488ff-87a2-4579-a4af-532da2a6ccec,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
a8365f3c-0d3e-42e1-8fa6-6a89d724ae29,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
b7ed13ec-dcbc-4bc5-b304-46125430609c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
3a793e01-3630-4902-b34e-4c4f7907c388,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
dd6d69ff-94b5-4887-9d16-53de6f153fe5,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
b0f60b19-43a9-4520-abab-698070035114,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
9c1310a8-d033-48e6-83da-04b247c39e03,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
a3901f55-3f2d-4bb4-80a4-a8f50d241e07,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
a5e43de6-bbd7-42f5-b1b9-a8bd7a09d3ab,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
3b86ccbd-0bf5-4810-9d8a-4dca762167fb,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
9ae4df5e-05dd-4e0b-ba35-cc90ceaa823e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
d98d6a15-0002-4833-8723-ee13963d1737,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
73e27666-6624-413e-93b1-600f9d193b5c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
cfe7a141-bdfd-4e49-b9df-e656947005f5,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
9f83162b-cc25-4b03-9c80-611cca0f43bf,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
01c83fe0-6db4-48fb-af84-0bb110488a04,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
cea880be-3f2f-41b1-993d-8d4e9bbb54ca,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
6604ddaa-17d5-465e-bfb8-b3746b7d2961,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
a5d97bd5-a4d2-4024-97fd-6836ea463558,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
4e106c60-4d62-4fbc-8077-072bcf162017,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
a7f86512-b51c-45e9-9949-8c4fe04ee3dc,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
559de115-7edf-4cb8-998e-ae86f27314ee,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
c3e01223-e976-4d89-998b-7e29e219d80d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
d8753551-4508-4cb1-b579-73e2b46e7f16,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
319e66ca-1ca5-4906-ad62-3bc28f994b18,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
56fbf4da-8b34-4eaf-922b-7ac939f69ad2,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
ba8f8d7a-f6de-4d2a-bca5-81b1c4eb0f7e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
27d4dd45-178a-45d5-85a0-1ccf9a9f19a2,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
cd616dde-806d-499e-9c41-77950df75b3a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-24
68cc8570-b543-44ac-9b38-1d2460f35c15,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
dc46d6c7-c078-495e-96a2-d55dca5d9740,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
93bfaf34-515e-4307-8215-ef5affe618d6,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
e4d87172-90e2-4935-b549-6f34f1435477,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
19f90c86-aacd-4517-be75-9ef034bb8d45,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
b2c4f16c-ab14-4281-be5c-a274948b415e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
929db571-c82e-4d00-9d95-d5415f1de117,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
1a2efe60-b2bb-4155-aca2-f4872ae20edb,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
18d5b24b-9a37-4ff9-a83c-264f4df8134e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
e9e3dfb5-fb0f-4f8e-80b4-61692792c08f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
95c4b709-a5c1-431b-bcbd-c11bf6ee37da,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
26e9ee14-57ce-4289-b61a-3cf8a8980f2a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
8844691c-d0a5-4832-8b65-1537798a33e9,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
850f9405-d9a0-4cc1-b141-17368987e916,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
8aa3bc48-acc0-4daf-ae7e-75b2be790192,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
e0df042b-7c7c-48b0-9532-d029a817a17e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
7d3151b3-ac14-4bf9-868a-e4f97dd22fbf,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
1005cd57-8f21-4908-be62-9f889a52b0ba,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
183e5d58-b83b-4fa4-acab-7338a13bfd89,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
1db1c35b-e202-4474-b8f3-d0ae4da63c38,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
a24c2817-fce1-4bc6-9b0b-1abebc6674f1,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
b889aa45-c414-4d39-a7ed-717b874790a6,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
aa7599ce-22d4-46b5-8190-6138cb43c52d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
2d9b1a83-a10f-4e28-bbca-74b18a53e664,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
62073ad2-8846-41e3-a25c-e7e110772571,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
aaddd147-cc43-40ab-95a1-85296fb4e57f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
0f598132-01ed-46d5-8ee8-7f3b38b7c00c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
0b32f2b0-1578-43b4-b1aa-69af9566fe43,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
71a744e2-8676-408d-aff0-12d65c863d6e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
82ce6096-b11f-4511-8473-662820719589,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
1c1bb75e-10e3-489e-b99d-321bb4f08cea,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
d34384ef-81c7-4555-a6d3-771ac0b794ce,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
1285c008-e062-40f6-b154-aca196f31f2f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
e682108b-13f9-41c0-be1e-b50a0b5929c6,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
2e7ebad5-2302-4dc6-b572-b39e5826ab49,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
5d314ab5-36ca-481d-bbe1-74c4788f3c68,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
ab62e499-d466-4683-a231-80eff4845b22,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
fe325a7f-a914-4a3c-b9a8-8ac1ae471492,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
171f7bce-5159-404d-a6ca-2905b3ece248,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
93acaa70-53a1-4b02-bb69-a79f22058018,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
ec7fe63a-e911-45da-8e67-4df15e495c75,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
601c836e-4423-4566-be11-1c54f3e42b1d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
114e27be-81d0-409a-9914-b1d114cd5bb5,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
94b60cbc-fac6-4bb9-b8e1-c72a3da622b7,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
5e10358d-9034-4c4e-b98a-efb06b6e3480,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
23b21051-a4b7-4781-8587-f0d7bf716a1d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
e6d13dcd-9fee-4231-921e-9c0e6b6b0750,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
8fe51f3f-848a-4417-b3f4-adce1e6ae7b7,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
622edf19-1b70-4404-81ad-14e79d06ed06,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
7ef801d0-935a-4e75-a111-924e31cf1032,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
983dbc8f-c5b0-4cab-8c15-c07b28392719,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
e7da9563-1b2e-487f-a016-2d3fd8873522,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
a080334c-b5e8-4412-8940-825cd4a2206c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
f2c72108-5290-487c-8351-c188e4cd9e24,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
d2ca04c3-ed75-4d60-a325-6aea10eda9d1,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-25
